Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,ID
2019,1,68377.0,34124.0,3994.0,9736.0,4857.0,121088.0,16
2019,1,74426.0,57933.0,647.0,1135.0,1879.0,136020.0,17
2019,1,51660.0,5838.0,808.0,2932.0,1207.0,62445.0,18
2019,1,11108.0,7784.0,378.0,53097.0,23968.0,96335.0,19
2019,1,10659.0,4615.0,382.0,6514.0,2735.0,24905.0,20
2019,1,340038.0,340344.0,15621.0,23215.0,17860.0,737078.0,21
2019,1,25337.0,61547.0,23.0,2847.0,99.0,89853.0,22
2019,1,19789.0,23549.0,1623.0,0.0,1486.0,46447.0,23
2019,1,159215.0,11670.0,118.0,678.0,321.0,172002.0,24
2018,4,1305576.0,1949637.0,296102.0,65477.0,19814.0,3636606.0,1
2018,4,328253.0,1019490.0,33042.0,3978.0,4257.0,1389020.0,2
2018,4,26912.0,4443.0,16.0,0.0,2212.0,33583.0,3
2018,4,53409.0,43555.0,1940.0,3236.0,1130.0,103270.0,4
2018,4,37215.0,23065.0,952.0,14443.0,3047.0,78722.0,5
2018,4,328854.0,355716.0,17675.0,21851.0,13243.0,737339.0,6
2018,4,55842.0,42418.0,796.0,1515.0,30.0,100601.0,7
2018,4,101168.0,86198.0,4853.0,15472.0,14356.0,222047.0,8
2018,4,22619.0,7880.0,887.0,13761.0,57.0,45204.0,9
2018,4,33248.0,12484.0,153.0,640.0,43608.0,90133.0,10
2018,4,18832.0,55337.0,2685.0,7772.0,1010.0,85636.0,11
2018,4,16367.0,34984.0,12.0,252.0,36.0,51651.0,12
2018,4,148524.0,40205.0,5665.0,10363.0,1547.0,206304.0,13
2018,4,55500.0,53673.0,465.0,426.0,6209.0,116273.0,14
2018,4,40747.0,55634.0,3115.0,12425.0,2444.0,114365.0,15
2018,4,68377.0,34292.0,1299.0,8037.0,4832.0,116837.0,16
2018,4,74295.0,57539.0,638.0,253.0,1853.0,134578.0,17
2018,4,51660.0,5838.0,806.0,2883.0,1211.0,62398.0,18
2018,4,11108.0,7784.0,378.0,53097.0,23964.0,96331.0,19
2018,4,10659.0,4615.0,382.0,6378.0,2734.0,24768.0,20
2018,4,335519.0,322782.0,14387.0,18705.0,28997.0,720390.0,21
2018,4,25339.0,61243.0,23.0,2649.0,81.0,89335.0,22
2018,4,19789.0,23349.0,1623.0,0.0,1499.0,46260.0,23
2018,4,159215.0,11670.0,119.0,686.0,314.0,172004.0,24
2018,3,1435856.0,1929273.0,156382.0,62318.0,26448.0,3610277.0,1
2018,3,334353.0,1009252.0,35694.0,3872.0,9319.0,1392490.0,2
2018,3,27553.0,4443.0,15.0,1.0,2214.0,34226.0,3
2018,3,53927.0,42359.0,1990.0,2628.0,1129.0,102033.0,4
2018,3,58887.0,23065.0,1239.0,13817.0,6728.0,103736.0,5
2018,3,337620.0,342401.0,15785.0,19213.0,10839.0,725858.0,6
2018,3,56444.0,41300.0,212.0,1468.0,32.0,99456.0,7
2018,3,103318.0,83714.0,2403.0,15093.0,80.0,204608.0,8
2018,3,22777.0,7589.0,817.0,13625.0,57.0,44865.0,9
2018,3,33363.0,10856.0,32.0,641.0,43.0,44935.0,10
2018,3,12415.0,54574.0,8437.0,7011.0,987.0,83424.0,11
2018,3,16587.0,34984.0,13.0,253.0,35.0,51872.0,12
2018,3,151033.0,40205.0,5744.0,8195.0,1852.0,207029.0,13
2018,3,56290.0,50793.0,512.0,391.0,56.0,108042.0,14
2018,3,46602.0,54129.0,998.0,12277.0,2712.0,116718.0,15
2018,3,68590.0,33474.0,1252.0,5051.0,5125.0,113492.0,16
2018,3,76600.0,53980.0,678.0,234.0,1391.0,132883.0,17
2018,3,54025.0,5838.0,826.0,2744.0,1048.0,64481.0,18
2018,3,11096.0,7784.0,368.0,52859.0,2314.0,74421.0,19
2018,3,18606.0,4574.0,585.0,6238.0,3996.0,33999.0,20
2018,3,339126.0,312866.0,11749.0,16337.0,15022.0,695100.0,21
2018,3,25805.0,58789.0,23.0,1662.0,81.0,86360.0,22
2018,3,19365.0,22649.0,1502.0,1.0,2047.0,45564.0,23
2018,3,161209.0,9280.0,110.0,252.0,315.0,171166.0,24
2018,2,1450203.0,1807868.0,143626.0,71256.0,27746.0,3500699.0,1
2018,2,342431.0,977916.0,35610.0,3908.0,9321.0,1369186.0,2
2018,2,27444.0,4415.0,15.0,1.0,2214.0,34089.0,3
2018,2,54134.0,40750.0,562.0,1946.0,1129.0,98521.0,4
2018,2,58935.0,19591.0,1239.0,14070.0,6729.0,100564.0,5
2018,2,345141.0,327636.0,13832.0,16355.0,10109.0,713073.0,6
2018,2,56541.0,39715.0,201.0,1468.0,32.0,97957.0,7
2018,2,104811.0,80376.0,2405.0,12313.0,80.0,199985.0,8
2018,2,23543.0,7311.0,18.0,13625.0,57.0,44554.0,9
2018,2,33571.0,10856.0,23.0,640.0,43.0,45133.0,10
2018,2,12416.0,53587.0,8420.0,7011.0,987.0,82421.0,11
2018,2,16663.0,34984.0,13.0,253.0,35.0,51948.0,12
2018,2,152938.0,36872.0,3084.0,6206.0,1852.0,200952.0,13
2018,2,57265.0,47923.0,512.0,391.0,56.0,106147.0,14
2018,2,46633.0,52855.0,998.0,12649.0,2713.0,115848.0,15
2018,2,68667.0,32795.0,1252.0,4396.0,5125.0,112235.0,16
2018,2,78386.0,53478.0,678.0,234.0,1391.0,134167.0,17
2018,2,54080.0,5068.0,826.0,3079.0,1048.0,64101.0,18
2018,2,11104.0,7666.0,368.0,16.0,2314.0,21468.0,19
2018,2,18615.0,4474.0,585.0,6734.0,3997.0,34405.0,20
2018,2,337934.0,304349.0,11354.0,15801.0,15114.0,684552.0,21
2018,2,26074.0,55935.0,23.0,1662.0,81.0,83775.0,22
2018,2,19372.0,22756.0,531.0,1.0,2047.0,44707.0,23
2018,2,160315.0,8965.0,110.0,252.0,315.0,169957.0,24
2018,1,1452061.0,1793884.0,133928.0,64379.0,31194.0,3475446.0,1
2018,1,349995.0,968483.0,35535.0,3164.0,9393.0,1366570.0,2
2018,1,27300.0,4415.0,15.0,1.0,2214.0,33945.0,3
2018,1,54879.0,40157.0,383.0,388.0,1130.0,96937.0,4
2018,1,56375.0,19591.0,1194.0,14070.0,6729.0,97959.0,5
2018,1,349342.0,326894.0,13178.0,13237.0,11275.0,713926.0,6
2018,1,56937.0,35225.0,888.0,1334.0,33.0,94417.0,7
2018,1,106998.0,75751.0,3789.0,10776.0,80.0,197394.0,8
2018,1,23556.0,7095.0,17.0,1603.0,57.0,32328.0,9
2018,1,33856.0,10456.0,23.0,28.0,43.0,44406.0,10
2018,1,10807.0,51389.0,8386.0,10556.0,1926.0,83064.0,11
2018,1,16960.0,34984.0,13.0,253.0,35.0,52245.0,12
2018,1,152931.0,36872.0,3086.0,6206.0,1852.0,200947.0,13
2018,1,56311.0,46880.0,328.0,5.0,56.0,103580.0,14
2018,1,46714.0,55072.0,1000.0,12404.0,2713.0,117903.0,15
2018,1,68769.0,31712.0,1251.0,4259.0,5128.0,111119.0,16
2018,1,79936.0,51534.0,118.0,204.0,1391.0,133183.0,17
2018,1,54080.0,5068.0,826.0,2246.0,1048.0,63268.0,18
2018,1,11104.0,7594.0,368.0,16.0,2314.0,21396.0,19
2018,1,18615.0,4474.0,1799.0,6734.0,2783.0,34405.0,20
2018,1,341997.0,300421.0,10674.0,11636.0,15298.0,680026.0,21
2018,1,26788.0,54594.0,23.0,1432.0,81.0,82918.0,22
2018,1,19372.0,9663.0,531.0,1.0,2047.0,31614.0,23
2018,1,158611.0,8921.0,107.0,368.0,50.0,168057.0,24
2017,4,1241172.0,1718013.0,131181.0,60082.0,31448.0,3181896.0,1
2017,4,571363.0,961688.0,36277.0,3119.0,9877.0,1582324.0,2
2017,4,27083.0,263.0,11.0,1.0,2200.0,29558.0,3
2017,4,55035.0,39690.0,389.0,380.0,1121.0,96615.0,4
2017,4,56378.0,15097.0,1187.0,14070.0,6708.0,93440.0,5
2017,4,349710.0,324709.0,12778.0,12043.0,10739.0,709979.0,6
2017,4,56786.0,34722.0,894.0,1334.0,35.0,93771.0,7
2017,4,107764.0,73692.0,1894.0,10267.0,86.0,193703.0,8
2017,4,23410.0,6973.0,19.0,1603.0,51.0,32056.0,9
2017,4,33844.0,9626.0,20.0,28.0,34.0,43552.0,10
2017,4,10808.0,50495.0,8272.0,10569.0,1927.0,82071.0,11
2017,4,16912.0,34984.0,14.0,253.0,31.0,52194.0,12
2017,4,152896.0,16114.0,3015.0,6206.0,1920.0,180151.0,13
2017,4,56271.0,47470.0,95.0,5.0,54.0,103895.0,14
2017,4,46739.0,54119.0,1017.0,12404.0,2692.0,116971.0,15
2017,4,68690.0,30451.0,1250.0,4259.0,5114.0,109764.0,16
2017,4,80705.0,50446.0,127.0,158.0,1376.0,132812.0,17
2017,4,54079.0,451.0,812.0,2246.0,1036.0,58624.0,18
2017,4,11104.0,1119.0,335.0,17.0,2329.0,14904.0,19
2017,4,18614.0,1668.0,582.0,4638.0,3950.0,29452.0,20
2017,4,341680.0,293831.0,10602.0,10965.0,15382.0,672460.0,21
2017,4,27313.0,40407.0,19.0,1025.0,80.0,68844.0,22
2017,4,19372.0,6906.0,530.0,1.0,2045.0,28854.0,23
2017,4,156583.0,5223.0,105.0,102.0,319.0,162332.0,24
2017,3,1288025.0,1571180.0,124920.0,35058.0,38777.0,3057960.0,1
2017,3,583249.0,941092.0,33481.0,2814.0,9723.0,1570359.0,2
2017,3,26873.0,4411.0,12.0,1.0,2181.0,33478.0,3
2017,3,54888.0,37307.0,456.0,36.0,1072.0,93759.0,4
2017,3,56359.0,5645.0,1217.0,13503.0,6820.0,83544.0,5
2017,3,344580.0,319360.0,10579.0,7137.0,14988.0,696644.0,6
2017,3,56247.0,33993.0,947.0,1334.0,27.0,92548.0,7
2017,3,107774.0,69596.0,1786.0,6245.0,63.0,185464.0,8
2017,3,22647.0,6816.0,428.0,2202.0,12.0,32105.0,9
2017,3,33796.0,9395.0,20.0,23.0,8.0,43242.0,10
2017,3,11378.0,49679.0,5153.0,11536.0,1944.0,79690.0,11
2017,3,16638.0,34984.0,14.0,252.0,25.0,51913.0,12
2017,3,154036.0,33788.0,2772.0,29.0,1866.0,192491.0,13
2017,3,56472.0,43880.0,110.0,5.0,9.0,100476.0,14
2017,3,48001.0,52468.0,1044.0,11576.0,2695.0,115784.0,15
2017,3,69301.0,30018.0,1106.0,3054.0,4017.0,107496.0,16
2017,3,80782.0,50284.0,127.0,158.0,1167.0,132518.0,17
2017,3,54499.0,5068.0,816.0,1053.0,1013.0,62449.0,18
2017,3,11407.0,7576.0,347.0,26.0,2363.0,21719.0,19
2017,3,19220.0,5487.0,1544.0,4552.0,2887.0,33690.0,20
2017,3,322953.0,290655.0,6338.0,4897.0,37499.0,662342.0,21
2017,3,27733.0,54096.0,19.0,911.0,35.0,82794.0,22
2017,3,21587.0,7012.0,622.0,1.0,2244.0,31466.0,23
2017,3,154130.0,6431.0,106.0,40.0,305.0,161012.0,24
2017,2,1378549.0,1535037.0,119132.0,21555.0,24358.0,3078631.0,1
2017,2,615262.0,932466.0,38628.0,2819.0,11016.0,1600191.0,2
2017,2,26401.0,255.0,14.0,1.0,34.0,26705.0,3
2017,2,54449.0,35613.0,458.0,52.0,39.0,90611.0,4
2017,2,43994.0,1067.0,916.0,13194.0,4804.0,63975.0,5
2017,2,341748.0,303488.0,4451.0,6446.0,1505.0,657638.0,6
2017,2,55262.0,33192.0,258.0,1354.0,31.0,90097.0,7
2017,2,108309.0,67650.0,254.0,6448.0,71.0,182732.0,8
2017,2,22493.0,6410.0,17.0,1023.0,13.0,29956.0,9
2017,2,33742.0,8858.0,22.0,0.0,35.0,42657.0,10
2017,2,12754.0,48310.0,5194.0,6253.0,511.0,73022.0,11
2017,2,16244.0,0.0,15.0,2.0,28.0,16289.0,12
2017,2,153331.0,13030.0,2581.0,27.0,1784.0,170753.0,13
2017,2,56752.0,42925.0,103.0,5.0,9.0,99794.0,14
2017,2,51794.0,50283.0,1133.0,11545.0,2678.0,117433.0,15
2017,2,67038.0,29147.0,961.0,3213.0,1260.0,101619.0,16
2017,2,80184.0,27280.0,115.0,158.0,804.0,108541.0,17
2017,2,48670.0,451.0,772.0,1073.0,915.0,51881.0,18
2017,2,11432.0,1120.0,354.0,26.0,375.0,13307.0,19
2017,2,15311.0,2722.0,1365.0,4735.0,2255.0,26388.0,20
2017,2,329813.0,228102.0,3234.0,4958.0,1173.0,567280.0,21
2017,2,28337.0,3900.0,19.0,911.0,29.0,33196.0,22
2017,2,22636.0,6905.0,665.0,1.0,2350.0,32557.0,23
2017,2,149013.0,5223.0,116.0,14.0,45.0,154411.0,24
2017,1,1559178.0,1465817.0,118839.0,21200.0,24342.0,3189376.0,1
2017,1,428801.0,918328.0,38259.0,2730.0,10928.0,1399046.0,2
2017,1,26020.0,248.0,14.0,1.0,34.0,26317.0,3
2017,1,54430.0,34277.0,252.0,52.0,39.0,89050.0,4
2017,1,43994.0,999.0,916.0,13194.0,4793.0,63896.0,5
2017,1,335673.0,293479.0,4871.0,5782.0,1394.0,641199.0,6
2017,1,54993.0,31994.0,236.0,1354.0,31.0,88608.0,7
2017,1,108509.0,65095.0,230.0,6448.0,71.0,180353.0,8
2017,1,22438.0,6215.0,16.0,1023.0,13.0,29705.0,9
2017,1,33869.0,9278.0,22.0,0.0,34.0,43203.0,10
2017,1,12754.0,47195.0,5194.0,6253.0,517.0,71913.0,11
2017,1,16180.0,0.0,15.0,2.0,28.0,16225.0,12
2017,1,153326.0,13030.0,2581.0,27.0,1769.0,170733.0,13
2017,1,57363.0,40142.0,101.0,5.0,8.0,97619.0,14
2017,1,51771.0,48109.0,1124.0,11665.0,2670.0,115339.0,15
2017,1,67075.0,28785.0,954.0,3213.0,1261.0,101288.0,16
2017,1,79837.0,26845.0,114.0,158.0,679.0,107633.0,17
2017,1,48670.0,451.0,772.0,1073.0,907.0,51873.0,18
2017,1,11432.0,1120.0,354.0,26.0,375.0,13307.0,19
2017,1,15502.0,2722.0,1272.0,4733.0,2257.0,26486.0,20
2017,1,327458.0,226094.0,3210.0,4948.0,1172.0,562882.0,21
2017,1,29616.0,3900.0,19.0,911.0,29.0,34475.0,22
2017,1,22636.0,6905.0,665.0,1.0,2350.0,32557.0,23
2017,1,147373.0,5223.0,116.0,14.0,45.0,152771.0,24
2016,4,1563542.0,1414676.0,118747.0,21394.0,24342.0,3142701.0,1
2016,4,434835.0,914952.0,38161.0,2583.0,10928.0,1401459.0,2
2016,4,26735.0,250.0,14.0,1.0,34.0,27034.0,3
2016,4,54974.0,33534.0,248.0,52.0,39.0,88847.0,4
2016,4,43994.0,955.0,916.0,13107.0,4793.0,63765.0,5
2016,4,337368.0,289344.0,3368.0,5686.0,789.0,636555.0,6
2016,4,54981.0,31497.0,233.0,1354.0,31.0,88096.0,7
2016,4,109359.0,64141.0,226.0,6448.0,71.0,180245.0,8
2016,4,22400.0,6061.0,16.0,1023.0,13.0,29513.0,9
2016,4,33838.0,8731.0,22.0,0.0,34.0,42625.0,10
2016,4,12754.0,47245.0,5054.0,6253.0,522.0,71828.0,11
2016,4,16270.0,0.0,16.0,2.0,28.0,16316.0,12
2016,4,153320.0,13030.0,2579.0,27.0,1769.0,170725.0,13
2016,4,57983.0,39294.0,100.0,5.0,8.0,97390.0,14
2016,4,51742.0,46389.0,1124.0,11910.0,2670.0,113835.0,15
2016,4,67057.0,28474.0,954.0,3274.0,1261.0,101020.0,16
2016,4,79389.0,26657.0,110.0,158.0,621.0,106935.0,17
2016,4,48670.0,451.0,772.0,1121.0,907.0,51921.0,18
2016,4,11432.0,1120.0,354.0,26.0,375.0,13307.0,19
2016,4,15607.0,2722.0,1055.0,4823.0,2257.0,26464.0,20
2016,4,326721.0,225792.0,3201.0,4946.0,1172.0,561832.0,21
2016,4,30192.0,3900.0,19.0,911.0,29.0,35051.0,22
2016,4,22636.0,6905.0,665.0,1.0,2350.0,32557.0,23
2016,4,146995.0,4482.0,116.0,14.0,45.0,151652.0,24
2016,3,1574216.0,1355770.0,113463.0,18867.0,24276.0,3086592.0,1
2016,3,447726.0,905105.0,36796.0,2514.0,10963.0,1403104.0,2
2016,3,26689.0,248.0,14.0,1.0,18.0,26970.0,3
2016,3,56251.0,32730.0,232.0,2.0,15.0,89230.0,4
2016,3,43987.0,935.0,916.0,13364.0,4750.0,63952.0,5
2016,3,348481.0,285480.0,2540.0,5695.0,395.0,642591.0,6
2016,3,55934.0,30813.0,217.0,1354.0,22.0,88340.0,7
2016,3,112588.0,61850.0,206.0,6441.0,64.0,181149.0,8
2016,3,21800.0,5905.0,9.0,0.0,2.0,27716.0,9
2016,3,34250.0,8236.0,22.0,0.0,30.0,42538.0,10
2016,3,12751.0,45952.0,4910.0,6236.0,515.0,70364.0,11
2016,3,16891.0,0.0,15.0,2.0,22.0,16930.0,12
2016,3,153233.0,13030.0,2576.0,28.0,1757.0,170624.0,13
2016,3,59776.0,38130.0,79.0,5.0,7.0,97997.0,14
2016,3,51752.0,44739.0,1093.0,12402.0,2617.0,112603.0,15
2016,3,67043.0,28496.0,942.0,3293.0,1252.0,101026.0,16
2016,3,80866.0,26113.0,90.0,157.0,565.0,107791.0,17
2016,3,48670.0,451.0,770.0,1174.0,903.0,51968.0,18
2016,3,11432.0,1113.0,354.0,23.0,371.0,13293.0,19
2016,3,15570.0,2722.0,817.0,4978.0,2170.0,26257.0,20
2016,3,334911.0,223011.0,3037.0,4862.0,1190.0,567011.0,21
2016,3,31730.0,3900.0,19.0,3.0,8.0,35660.0,22
2016,3,22636.0,6276.0,665.0,1.0,2347.0,31925.0,23
2016,3,147259.0,3850.0,116.0,53.0,41.0,151319.0,24
2016,2,1579448.0,1305949.0,113070.0,21163.0,25661.0,3045291.0,1
2016,2,450644.0,892209.0,36669.0,2390.0,12672.0,1394584.0,2
2016,2,26262.0,245.0,14.0,1.0,34.0,26556.0,3
2016,2,56112.0,31825.0,221.0,52.0,41.0,88251.0,4
2016,2,43977.0,867.0,916.0,13293.0,4803.0,63856.0,5
2016,2,348891.0,277615.0,1709.0,5610.0,1089.0,634914.0,6
2016,2,55511.0,29845.0,203.0,1354.0,43.0,86956.0,7
2016,2,112809.0,58768.0,169.0,6434.0,193.0,178373.0,8
2016,2,22101.0,5658.0,6.0,1023.0,14.0,28802.0,9
2016,2,33758.0,7374.0,22.0,0.0,35.0,41189.0,10
2016,2,12754.0,44654.0,4708.0,6225.0,547.0,68888.0,11
2016,2,16691.0,0.0,15.0,2.0,28.0,16736.0,12
2016,2,153321.0,13030.0,2576.0,29.0,1868.0,170824.0,13
2016,2,59573.0,36145.0,77.0,5.0,15.0,95815.0,14
2016,2,51742.0,42370.0,1088.0,12466.0,2849.0,110515.0,15
2016,2,67031.0,28100.0,939.0,3300.0,1334.0,100704.0,16
2016,2,79438.0,24719.0,85.0,151.0,539.0,104932.0,17
2016,2,48670.0,451.0,770.0,1214.0,908.0,52013.0,18
2016,2,11432.0,1063.0,354.0,30.0,377.0,13256.0,19
2016,2,15453.0,2722.0,396.0,4996.0,2586.0,26153.0,20
2016,2,336244.0,219088.0,2981.0,4744.0,1417.0,564474.0,21
2016,2,32101.0,3900.0,19.0,911.0,30.0,36961.0,22
2016,2,22636.0,5707.0,665.0,1.0,2350.0,31359.0,23
2016,2,145486.0,2968.0,116.0,58.0,49.0,148677.0,24
2016,1,1583560.0,1200859.0,111231.0,21108.0,25757.0,2942515.0,1
2016,1,454425.0,832126.0,36332.0,2284.0,12729.0,1337896.0,2
2016,1,26096.0,243.0,15.0,1.0,34.0,26389.0,3
2016,1,56353.0,29994.0,211.0,52.0,41.0,86651.0,4
2016,1,43967.0,834.0,916.0,13280.0,4803.0,63800.0,5
2016,1,350884.0,252346.0,674.0,5636.0,386.0,609926.0,6
2016,1,55454.0,28491.0,192.0,1354.0,45.0,85536.0,7
2016,1,113101.0,54948.0,146.0,6425.0,193.0,174813.0,8
2016,1,21852.0,5420.0,5.0,1023.0,14.0,28314.0,9
2016,1,33481.0,6751.0,22.0,0.0,35.0,40289.0,10
2016,1,12754.0,41881.0,4536.0,6209.0,549.0,65929.0,11
2016,1,16645.0,0.0,16.0,2.0,28.0,16691.0,12
2016,1,153299.0,13030.0,2576.0,34.0,1871.0,170810.0,13
2016,1,59538.0,33330.0,70.0,5.0,15.0,92958.0,14
2016,1,51702.0,36122.0,1085.0,12502.0,2850.0,104261.0,15
2016,1,66894.0,27312.0,937.0,3341.0,1338.0,99822.0,16
2016,1,78973.0,22741.0,73.0,132.0,507.0,102426.0,17
2016,1,48670.0,451.0,770.0,1195.0,908.0,51994.0,18
2016,1,11432.0,1042.0,354.0,27.0,377.0,13232.0,19
2016,1,15654.0,2723.0,396.0,5088.0,2426.0,26287.0,20
2016,1,338052.0,204816.0,3014.0,4686.0,1428.0,551996.0,21
2016,1,32838.0,3900.0,19.0,911.0,30.0,37698.0,22
2016,1,22636.0,4834.0,665.0,1.0,2350.0,30486.0,23
2016,1,144233.0,2165.0,116.0,74.0,49.0,146637.0,24
2015,4,1586343.0,1223603.0,103269.0,20397.0,25773.0,2959385.0,1
2015,4,455427.0,879950.0,19818.0,2273.0,12758.0,1370226.0,2
2015,4,26180.0,242.0,15.0,1.0,34.0,26472.0,3
2015,4,56818.0,29456.0,186.0,52.0,41.0,86553.0,4
2015,4,43968.0,811.0,916.0,13521.0,4803.0,64019.0,5
2015,4,353530.0,266062.0,480.0,5613.0,385.0,626070.0,6
2015,4,55681.0,28178.0,177.0,1354.0,45.0,85435.0,7
2015,4,113983.0,53411.0,122.0,6427.0,194.0,174137.0,8
2015,4,21734.0,5314.0,4.0,1023.0,14.0,28089.0,9
2015,4,32934.0,6933.0,22.0,0.0,35.0,39924.0,10
2015,4,12755.0,42705.0,4327.0,6205.0,374.0,66366.0,11
2015,4,16886.0,0.0,16.0,2.0,28.0,16932.0,12
2015,4,153293.0,13030.0,2572.0,38.0,1874.0,170807.0,13
2015,4,60252.0,32533.0,48.0,5.0,15.0,92853.0,14
2015,4,51680.0,38902.0,1048.0,12934.0,2852.0,107416.0,15
2015,4,66851.0,27221.0,915.0,3407.0,1328.0,99722.0,16
2015,4,78744.0,22446.0,47.0,129.0,554.0,101920.0,17
2015,4,48670.0,451.0,770.0,1230.0,908.0,52029.0,18
2015,4,11432.0,1025.0,354.0,30.0,377.0,13218.0,19
2015,4,15614.0,2723.0,396.0,5261.0,2409.0,26403.0,20
2015,4,339843.0,212911.0,2885.0,4596.0,1437.0,561672.0,21
2015,4,33582.0,4365.0,19.0,1139.0,30.0,39135.0,22
2015,4,22636.0,4301.0,665.0,1.0,2350.0,29953.0,23
2015,4,144188.0,1653.0,116.0,88.0,50.0,146095.0,24
2015,3,1585467.0,1183894.0,113590.0,19989.0,25825.0,2928765.0,1
2015,3,454815.0,871262.0,30974.0,2229.0,12788.0,1372068.0,2
2015,3,25801.0,242.0,15.0,1.0,34.0,26093.0,3
2015,3,56282.0,28809.0,186.0,52.0,41.0,85370.0,4
2015,3,43964.0,792.0,916.0,13408.0,4803.0,63883.0,5
2015,3,351692.0,264055.0,1450.0,5412.0,389.0,622998.0,6
2015,3,55792.0,27604.0,176.0,1340.0,47.0,84959.0,7
2015,3,113909.0,51945.0,122.0,6261.0,197.0,172434.0,8
2015,3,21573.0,5264.0,2.0,899.0,14.0,27752.0,9
2015,3,32598.0,6895.0,22.0,0.0,35.0,39550.0,10
2015,3,12755.0,41886.0,4078.0,6195.0,557.0,65471.0,11
2015,3,16725.0,0.0,16.0,2.0,28.0,16771.0,12
2015,3,153299.0,13030.0,2572.0,42.0,1880.0,170823.0,13
2015,3,59921.0,31635.0,46.0,5.0,15.0,91622.0,14
2015,3,47102.0,36620.0,1045.0,13051.0,2798.0,100616.0,15
2015,3,66806.0,27130.0,917.0,3415.0,1346.0,99614.0,16
2015,3,78064.0,21688.0,47.0,129.0,645.0,100573.0,17
2015,3,48670.0,451.0,770.0,1231.0,908.0,52030.0,18
2015,3,11432.0,1025.0,354.0,31.0,377.0,13219.0,19
2015,3,15540.0,2718.0,396.0,5226.0,2391.0,26271.0,20
2015,3,337042.0,209673.0,4169.0,4426.0,1428.0,556738.0,21
2015,3,33886.0,4365.0,19.0,1097.0,30.0,39397.0,22
2015,3,22636.0,8085.0,665.0,1.0,2350.0,33737.0,23
2015,3,142925.0,1135.0,116.0,88.0,50.0,144314.0,24
2015,2,1581770.0,1141052.0,115660.0,19268.0,26040.0,2883790.0,1
2015,2,453178.0,858342.0,19786.0,2172.0,12806.0,1346284.0,2
2015,2,25387.0,242.0,15.0,1.0,34.0,25679.0,3
2015,2,55767.0,27809.0,179.0,52.0,41.0,83848.0,4
2015,2,43949.0,762.0,916.0,13055.0,4803.0,63485.0,5
2015,2,348130.0,255596.0,435.0,5199.0,386.0,609746.0,6
2015,2,55238.0,26553.0,157.0,1321.0,47.0,83316.0,7
2015,2,113378.0,49767.0,119.0,6031.0,197.0,169492.0,8
2015,2,21097.0,5164.0,2.0,737.0,50.0,27050.0,9
2015,2,32183.0,5482.0,22.0,0.0,35.0,37722.0,10
2015,2,12756.0,40825.0,3719.0,6190.0,562.0,64052.0,11
2015,2,16463.0,0.0,16.0,2.0,28.0,16509.0,12
2015,2,153301.0,13030.0,2572.0,38.0,1882.0,170823.0,13
2015,2,59179.0,29283.0,37.0,5.0,15.0,88519.0,14
2015,2,47078.0,34183.0,1044.0,12781.0,2799.0,97885.0,15
2015,2,66738.0,26268.0,916.0,3457.0,1348.0,98727.0,16
2015,2,77214.0,20297.0,47.0,129.0,580.0,98267.0,17
2015,2,48670.0,451.0,770.0,1189.0,908.0,51988.0,18
2015,2,11432.0,1025.0,354.0,33.0,377.0,13221.0,19
2015,2,15343.0,2707.0,396.0,4917.0,2400.0,25763.0,20
2015,2,333117.0,204685.0,2877.0,4320.0,1389.0,546388.0,21
2015,2,33873.0,4365.0,19.0,1091.0,30.0,39378.0,22
2015,2,22636.0,7927.0,665.0,1.0,2350.0,33579.0,23
2015,2,139944.0,479.0,116.0,88.0,50.0,140677.0,24
2015,1,1583135.0,1096836.0,134177.0,18754.0,28940.0,2861842.0,1
2015,1,454934.0,841743.0,19334.0,1994.0,14716.0,1332721.0,2
2015,1,25033.0,241.0,16.0,1.0,41.0,25332.0,3
2015,1,54952.0,26161.0,164.0,27.0,56.0,81360.0,4
2015,1,45645.0,717.0,906.0,12540.0,5465.0,65273.0,5
2015,1,343883.0,247564.0,415.0,4645.0,450.0,596957.0,6
2015,1,54649.0,25372.0,129.0,1319.0,62.0,81531.0,7
2015,1,112363.0,47411.0,108.0,5943.0,245.0,166070.0,8
2015,1,21022.0,4951.0,1.0,670.0,56.0,26700.0,9
2015,1,31505.0,5048.0,22.0,0.0,36.0,36611.0,10
2015,1,13143.0,39571.0,3215.0,6164.0,604.0,62697.0,11
2015,1,16282.0,0.0,16.0,2.0,33.0,16333.0,12
2015,1,152433.0,13030.0,2542.0,29.0,2126.0,170160.0,13
2015,1,58262.0,26836.0,30.0,5.0,13.0,85146.0,14
2015,1,47518.0,32152.0,1024.0,12088.0,2960.0,95742.0,15
2015,1,66274.0,25217.0,907.0,3473.0,1462.0,97333.0,16
2015,1,76280.0,19781.0,47.0,129.0,574.0,96811.0,17
2015,1,48441.0,451.0,755.0,1165.0,1007.0,51819.0,18
2015,1,11414.0,1025.0,351.0,30.0,412.0,13232.0,19
2015,1,16215.0,2700.0,392.0,4772.0,2562.0,26641.0,20
2015,1,328809.0,199037.0,2845.0,4239.0,1507.0,536437.0,21
2015,1,33813.0,4365.0,19.0,1020.0,35.0,39252.0,22
2015,1,22291.0,7924.0,657.0,1.0,2583.0,33456.0,23
2015,1,137857.0,115.0,116.0,88.0,100.0,138276.0,24
