Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps
2020.0,2.0,Jujuy,16.557,- 0,- 0,- 0,27.0,28,- 0,7.114,- 0,- 0,- 0,3.218,- 0,- 0,- 0,7.973,- 0,- 0,- 0,2.283,- 0,734,9.408,- 0,- 0,- 0,- 0,- 0,10.519,- 0,- 0,- 0,22.759,- 0,- 0,- 0,661,- 0,- 0,4,- 0,3.405,0,- 0,- 0,- 0,- 0,8,- 0,- 0,- 0,- 0,0,- 0,- 0,201,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0,6.029,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,La Pampa,1.123,1,- 0,- 0,236.0,56,313,2.890,- 0,- 0,- 0,5.977,- 0,- 0,- 0,9.055,- 0,- 0,- 0,3.508,- 0,1.400,48.885,- 0,6,- 0,1,- 0,7.524,- 0,- 0,- 0,59,- 0,- 0,- 0,2.499,- 0,- 0,4,- 0,1.238,0,- 0,- 0,- 0,- 0,312,- 0,- 0,- 0,- 0,0,- 0,- 0,1.345,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3.377,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,La Rioja,2,- 0,- 0,- 0,9.0,12,- 0,701,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1.326,- 0,- 0,31.589,1,- 0,- 0,3.759,- 0,- 0,- 0,- 0,- 0,5.661,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4.150,- 0,- 0,- 0,- 0,536,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,0,- 0,- 0,73,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1.976,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Mendoza,2.450,1,- 0,- 0,20.0,37,9,1.655,- 0,- 0,- 0,2.491,- 0,- 0,- 0,4.551,- 0,- 0,14,2.366,- 0,1.997,129.210,- 0,130,- 0,876,6.400,5.033,- 0,- 0,- 0,30.426,- 0,- 0,- 0,1.078,- 0,- 0,- 0,- 0,3.770,0,- 0,- 0,- 0,818,5,- 0,- 0,- 0,- 0,0,- 0,- 0,2.435,- 0,- 0,- 0,- 0,65,- 0,- 0,- 0,4,- 0,- 0,- 0,- 0,- 0,- 0,4.145,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Misiones,8.646,- 0,- 0,- 0,47.0,24,- 0,4.350,- 0,- 0,- 0,7.881,- 0,- 0,- 0,8.223,- 0,- 0,- 0,449,- 0,2.944,16.544,- 0,292,- 0,221,- 0,23.206,- 0,- 0,- 0,17.482,- 0,- 0,- 0,2.216,- 0,- 0,1.043,- 0,5.704,0,- 0,- 0,- 0,- 0,2.845,- 0,- 0,- 0,- 0,0,- 0,- 0,9.460,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,28,- 0,- 0,- 0,- 0,22.966,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Neuquén,- 0,- 0,- 0,- 0,45.0,173,1,802,- 0,- 0,- 0,2.406,- 0,- 0,- 0,9.813,- 0,- 0,6.938,264,- 0,9.187,32.087,- 0,294,- 0,2.899,- 0,2.91,- 0,- 0,- 0,3.178,- 0,- 0,- 0,163,- 0,- 0,2.897,- 0,387,0,- 0,- 0,- 0,- 0,5.126,- 0,- 0,- 0,- 0,0,- 0,- 0,178,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,36.326,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Río Negro,17.057,- 0,- 0,- 0,47.0,67,- 0,1.129,- 0,- 0,- 0,3.977,- 0,- 0,- 0,7.519,- 0,- 0,283,869,- 0,5.618,51.888,- 0,- 0,- 0,232,37,3.066,- 0,- 0,- 0,974,- 0,- 0,- 0,22,- 0,- 0,2.081,- 0,4.421,0,- 0,- 0,- 0,- 0,3.162,- 0,- 0,- 0,- 0,0,- 0,- 0,111,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,- 0,- 0,- 0,- 0,- 0,- 0,22.467,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Salta,6.531,- 0,- 0,- 0,49.0,80,1,6.176,- 0,- 0,- 0,804,- 0,- 0,- 0,12.754,- 0,- 0,1,4.018,- 0,719,17.842,- 0,- 0,- 0,41,- 0,64.422,- 0,- 0,- 0,2.863,- 0,- 0,- 0,2.559,- 0,- 0,54,- 0,11.513,0,- 0,- 0,- 0,- 0,7.033,- 0,- 0,- 0,- 0,0,- 0,- 0,708,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,31.070,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,San Juan,4.430,- 0,- 0,- 0,22.0,26,1,696,- 0,- 0,- 0,1.158,- 0,- 0,- 0,3.872,- 0,- 0,- 0,468,- 0,226,52.886,- 0,- 0,- 0,- 0,801,116.0,- 0,- 0,- 0,4.847,- 0,- 0,- 0,43,- 0,- 0,- 0,- 0,18,0,- 0,- 0,- 0,- 0,32,- 0,- 0,- 0,- 0,0,- 0,- 0,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,80,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,San Luis,35.992,- 0,- 0,- 0,57.0,48,- 0,386,- 0,- 0,- 0,664,- 0,- 0,- 0,844.0,- 0,- 0,2,409,- 0,104,9.030,- 0,- 0,- 0,149,3.428,8.0,- 0,- 0,- 0,1.927,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,0,- 0,- 0,- 0,- 0,60.886,- 0,- 0,- 0,- 0,0,- 0,- 0,5,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Santa Cruz,493,3,- 0,- 0,24.0,39,- 0,5.415,- 0,- 0,- 0,1.674,- 0,- 0,- 0,6.084,- 0,- 0,- 0,61,- 0,2.452,11.252,- 0,- 0,- 0,1,166,3.999,- 0,- 0,- 0,3.456,- 0,1.775,- 0,1.131,- 0,- 0,110,- 0,69,0,- 0,- 0,- 0,372,150,- 0,- 0,- 0,- 0,0,- 0,- 0,24,- 0,- 0,- 0,19,- 0,- 0,- 0,- 0,7,- 0,- 0,- 0,- 0,- 0,- 0,80,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,- 0
2020.0,2.0,Santa Fe,20.193,51,- 0,- 0,321.0,196,- 0,17.111,- 0,- 0,334,8.837,- 0,- 0,- 0,56.682,- 0,- 0,57,5.830,- 0,26.761,99.503,- 0,3.144,- 0,7.217,677,187.734,- 0,- 0,- 0,32.297,- 0,- 0,- 0,13.578,139,- 0,7.392,- 0,43.169,0,- 0,- 0,- 0,- 0,39.143,- 0,- 0,- 0,- 0,0,- 0,- 0,18.101,- 0,- 0,- 0,3,- 0,- 0,2,- 0,10,- 0,137,- 0,- 0,- 0,- 0,148.016,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Santiago Del Estero,4.516,- 0,- 0,- 0,39.0,94,908,1.869,- 0,- 0,307,1.804,- 0,- 0,- 0,10.843,- 0,- 0,- 0,693,- 0,1,17.911,- 0,879,- 0,- 0,- 0,56.83,- 0,- 0,- 0,2.512,- 0,- 0,- 0,726,- 0,- 0,- 0,- 0,1.940,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,0,- 0,- 0,247,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,- 0,- 0,- 0,- 0,- 0,- 0,1.890,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Tierra Del Fuego,7.446,- 0,- 0,- 0,6.0,5,- 0,102,- 0,- 0,- 0,- 0,- 0,- 0,- 0,631.0,- 0,- 0,- 0,2.533,- 0,262,18.797,- 0,- 0,- 0,3.824,- 0,1.362,- 0,- 0,- 0,2.749,- 0,- 0,- 0,160,- 0,- 0,51,- 0,74,0,- 0,- 0,- 0,- 0,347,- 0,- 0,- 0,- 0,0,- 0,- 0,44,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,796,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,2.0,Tucumán,2.635,- 0,- 0,- 0,16.0,36,- 0,3.509,- 0,- 0,- 0,28,- 0,- 0,- 0,10.697,- 0,- 0,2.890,18,- 0,185,31.798,- 0,143,- 0,165,8,54.221,- 0,- 0,2,340,- 0,- 0,- 0,2.663,- 0,- 0,- 0,- 0,31.179,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,0,- 0,- 0,2.246,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,44.288,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Buenos Aires,28.935,17,- 0,- 0,37.589,609,27.537,33.467,- 0,- 0,60,22.621,- 0,- 0,- 0,87.388,- 0,- 0,52.219,18.799,- 0,36.030,880.715,- 0,2.345,- 0,17.585,493,215.998,- 0,- 0,4,57.488,- 0,2,24,16.699,109,- 0,71.327,- 0,102.324,0,1,1,- 0,29,188.851,- 0,- 0,- 0,- 0,0,- 0,917,16.015,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,671,- 0,- 0,- 0,- 0,- 0,1,955.468,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,- 0,- 0,- 0
2020.0,1.0,Capital Federal,- 0,30,- 0,- 0,75.0,159,15,6.136,- 0,- 0,- 0,412,- 0,- 0,- 0,9.428,- 0,- 0,70,1.539,- 0,1.992,150.371,- 0,13,- 0,21,3,102.217,- 0,- 0,5,14.392,- 0,- 0,- 0,4.223,5,- 0,53.035,- 0,18.005,0,1,- 0,- 0,- 0,72.493,- 0,- 0,- 0,- 0,0,- 0,- 0,13.411,- 0,- 0,1,9,- 0,- 0,- 0,- 0,120,- 0,1,- 0,- 0,- 0,- 0,546.547,0,- 0,0,- 0,- 0,1,- 0,- 0,- 0,16,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,3,- 0,- 0,- 0
2020.0,1.0,Catamarca,2.151,- 0,- 0,- 0,34.0,29,- 0,782,- 0,- 0,- 0,263,- 0,- 0,- 0,2.451,- 0,- 0,- 0,- 0,- 0,- 0,5.342,- 0,- 0,- 0,- 0,46,7.497,- 0,- 0,- 0,2.017,- 0,- 0,- 0,686,- 0,- 0,- 0,- 0,6.855,0,- 0,- 0,- 0,208,- 0,- 0,- 0,- 0,- 0,0,- 0,- 0,200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6.796,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Chaco,6.917,- 0,225,111,69.0,14,- 0,2.634,- 0,25,- 0,688,- 0,- 0,- 0,6.033,- 0,- 0,1.184,374,- 0,429,12.741,- 0,527,- 0,288,1,19.16,- 0,- 0,- 0,20.277,- 0,- 0,- 0,2.064,- 0,- 0,1.090,- 0,6.420,0,- 0,- 0,- 0,- 0,3.036,- 0,- 0,- 0,- 0,0,- 0,- 0,7.380,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,501,- 0,- 0,- 0,- 0,21.733,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Chubut,4.500,8,- 0,- 0,66.0,84,4,931,- 0,- 0,- 0,5.749,- 0,- 0,- 0,4.603,- 0,- 0,73,1.107,- 0,328,56.900,- 0,- 0,- 0,189,2.995,9.773,- 0,- 0,- 0,6.859,- 0,- 0,- 0,896,- 0,- 0,- 0,- 0,1,0,- 0,- 0,- 0,- 0,1.240,- 0,- 0,- 0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,613,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Córdoba,9.802,2,- 0,- 0,81.0,59,- 0,18.717,- 0,- 0,- 0,13.407,27,1.158,- 0,56.128,- 0,- 0,5.244,12.410,- 0,10.739,104.527,- 0,4.121,- 0,3.655,1.827,110.585,- 0,1,1,19.893,- 0,- 0,7,17.324,17,- 0,17.223,- 0,41.361,0,- 0,- 0,- 0,2,54.456,- 0,- 0,- 0,- 0,0,- 0,- 0,11.283,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,52,- 0,- 0,- 0,- 0,- 0,- 0,251.976,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,7,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,- 0,1,- 0
2020.0,1.0,Corrientes,4.780,- 0,- 0,- 0,10.0,62,- 0,6.222,- 0,- 0,- 0,710,- 0,- 0,- 0,9.778,- 0,- 0,- 0,968,- 0,1.384,14.944,- 0,- 0,- 0,515,- 0,20.867,- 0,- 0,- 0,18.545,- 0,- 0,- 0,2.024,- 0,- 0,993,- 0,5.117,0,- 0,- 0,- 0,- 0,2.286,- 0,- 0,- 0,- 0,0,- 0,- 0,5.065,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,641,- 0,- 0,- 0,- 0,14.373,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Entre Ríos,13.762,1,- 0,- 0,18.0,111,- 0,8.133,- 0,- 0,- 0,4.176,- 0,- 0,- 0,18.492,- 0,- 0,2.188,1.381,- 0,2.806,39.185,- 0,2.163,- 0,844,- 0,44.125,- 0,- 0,- 0,29.321,- 0,- 0,- 0,4.589,- 0,- 0,2.887,- 0,4.328,0,- 0,- 0,- 0,- 0,4.842,- 0,- 0,- 0,- 0,0,- 0,- 0,7.146,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,389,- 0,- 0,- 0,- 0,32.630,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Formosa,100,- 0,- 0,- 0,1.11,17,191,1.965,- 0,- 0,- 0,1.469,- 0,- 0,- 0,10.171,- 0,- 0,22,2.977,- 0,1.360,5.948,- 0,2,- 0,- 0,- 0,6.498,- 0,- 0,- 0,221,- 0,- 0,- 0,596,- 0,- 0,823,- 0,4.924,0,- 0,- 0,- 0,- 0,571,- 0,- 0,- 0,- 0,0,- 0,- 0,393,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5.542,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Jujuy,16.545,- 0,- 0,- 0,27.0,28,- 0,7.146,- 0,- 0,- 0,5.604,- 0,- 0,- 0,7.914,- 0,- 0,- 0,2.396,- 0,809,9.433,- 0,- 0,- 0,- 0,- 0,9.979,- 0,- 0,- 0,22.759,- 0,- 0,- 0,703,- 0,- 0,4,- 0,3.227,0,- 0,- 0,- 0,- 0,8,- 0,- 0,- 0,- 0,0,- 0,- 0,158,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0,4.315,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,La Pampa,1.618,1,- 0,- 0,236.0,56,313,2.897,- 0,- 0,- 0,5.978,- 0,- 0,- 0,9.074,- 0,- 0,- 0,3.508,- 0,1.401,50.380,- 0,6,- 0,1,- 0,7.192,- 0,- 0,- 0,66,- 0,- 0,- 0,2.211,- 0,- 0,4,- 0,748,0,- 0,- 0,- 0,- 0,350,- 0,- 0,- 0,- 0,0,- 0,- 0,992,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2.030,0,- 0,0,- 0,2,- 0,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,La Rioja,- 0,- 0,- 0,- 0,9.0,12,- 0,641,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1.28,- 0,- 0,31.589,- 0,- 0,- 0,3.700,- 0,- 0,- 0,- 0,- 0,5.158,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4.150,- 0,- 0,- 0,- 0,490,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,0,- 0,- 0,22,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,120,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Mendoza,- 0,1,- 0,- 0,20.0,37,9,1.696,- 0,- 0,- 0,2.071,- 0,- 0,- 0,5.113,- 0,- 0,14,335,- 0,3,131.209,- 0,- 0,- 0,876,10.897,512.0,- 0,- 0,- 0,13.624,- 0,- 0,- 0,1.078,- 0,- 0,- 0,- 0,2.787,0,- 0,- 0,- 0,479,5,- 0,- 0,- 0,- 0,0,- 0,- 0,2.386,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2.978,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,75,- 0
2020.0,1.0,Misiones,10.885,- 0,- 0,- 0,47.0,24,- 0,3.342,- 0,- 0,- 0,470,- 0,- 0,- 0,14.08,- 0,- 0,- 0,449,- 0,1.509,17.296,- 0,1,- 0,5,- 0,21.265,- 0,- 0,- 0,17.707,- 0,- 0,- 0,2.368,- 0,- 0,1.134,- 0,5.224,0,- 0,- 0,- 0,- 0,2.949,- 0,- 0,- 0,- 0,0,- 0,- 0,8.632,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,124,- 0,- 0,- 0,- 0,21.426,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Neuquén,- 0,- 0,- 0,- 0,45.0,173,1,806,- 0,- 0,- 0,2.832,- 0,- 0,- 0,9.236,- 0,- 0,6.938,222,- 0,8.529,31.915,- 0,181,- 0,2.899,- 0,2.177,- 0,- 0,- 0,3.356,- 0,- 0,- 0,141,- 0,- 0,3.237,- 0,389,0,- 0,- 0,- 0,- 0,5.229,- 0,- 0,- 0,- 0,0,- 0,- 0,178,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,35.321,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Río Negro,17.719,- 0,- 0,- 0,47.0,67,- 0,1.158,- 0,- 0,- 0,4.103,- 0,- 0,- 0,7.548,- 0,- 0,283,869,- 0,5.555,50.104,- 0,- 0,- 0,232,51,2.647,- 0,- 0,- 0,1.054,- 0,- 0,- 0,22,- 0,- 0,2.341,- 0,4.440,0,- 0,- 0,- 0,- 0,3.113,- 0,- 0,- 0,- 0,0,- 0,- 0,113,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,- 0,- 0,- 0,- 0,- 0,- 0,21.784,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Salta,6.441,- 0,- 0,- 0,49.0,80,1,2.714,- 0,- 0,- 0,806,- 0,- 0,- 0,12.206,- 0,- 0,1,4.018,- 0,311,18.994,- 0,- 0,- 0,41,- 0,63.673,- 0,- 0,- 0,3.239,- 0,- 0,- 0,2.802,- 0,- 0,63,- 0,11.887,0,- 0,- 0,- 0,- 0,7.867,- 0,- 0,- 0,- 0,0,- 0,- 0,758,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27.702,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,San Juan,4.779,- 0,- 0,- 0,22.0,26,1,696,- 0,- 0,- 0,815,- 0,- 0,- 0,3.908,- 0,- 0,- 0,265,- 0,36,54.260,- 0,- 0,- 0,- 0,1.483,111.0,- 0,- 0,- 0,1.234,- 0,- 0,- 0,43,- 0,- 0,- 0,- 0,15,0,- 0,- 0,- 0,- 0,32,- 0,- 0,- 0,- 0,0,- 0,- 0,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,80,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,San Luis,36.075,- 0,- 0,- 0,57.0,48,- 0,386,- 0,- 0,- 0,564,- 0,- 0,- 0,839.0,- 0,- 0,2,310,- 0,4,9.217,- 0,- 0,- 0,149,4.007,8.0,- 0,- 0,- 0,518,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,0,- 0,- 0,- 0,- 0,58.255,- 0,- 0,- 0,- 0,0,- 0,- 0,5,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
2020.0,1.0,Santa Cruz,- 0,3,- 0,- 0,25.0,39,- 0,5.414,- 0,- 0,- 0,1.973,- 0,- 0,- 0,6.146,- 0,- 0,- 0,- 0,- 0,2.364,11.561,- 0,- 0,- 0,1,314,4.678,- 0,- 0,- 0,2.124,- 0,1.775,- 0,1.091,- 0,- 0,110,- 0,69,0,- 0,- 0,- 0,372,150,- 0,- 0,- 0,- 0,0,- 0,- 0,7,- 0,- 0,- 0,19,- 0,- 0,- 0,- 0,7,- 0,- 0,- 0,- 0,- 0,- 0,80,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,- 0
2020.0,1.0,Santa Fe,17.656,102,- 0,- 0,321.0,273,- 0,18.011,- 0,- 0,388,8.778,- 0,- 0,- 0,57.323,- 0,- 0,57,5.739,- 0,21.604,108.647,- 0,2.898,- 0,7.167,1.853,184.908,- 0,- 0,- 0,39.899,- 0,- 0,- 0,14.382,139,- 0,8.389,- 0,41.751,0,- 0,- 0,- 0,- 0,40.772,- 0,- 0,- 0,- 0,0,- 0,- 0,7.684,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,3,- 0,529,- 0,- 0,- 0,- 0,138.333,0,- 0,0,- 0,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0
